Filename,Original ADR Text,Approx Match - Standard Code,Approx Match - Standard Text,Approx Match - SCT Text,Approx Match - Fuzzy Similarity,Embedding Match - Standard Code,Embedding Match - Standard Text,Embedding Match - SCT Text,Embedding Match - Cosine Similarity
LIPITOR.194.ann,gum trouble,18718003,Gingival disease,gum trouble,100,18718003,Gingival disease,gum trouble,1.0
LIPITOR.194.ann,stomach pains,271681002,Stomach ache,stomach pains,100,271681002,Stomach ache,stomach pains,1.0
LIPITOR.194.ann,bloating,248490000,Bloating symptom,bloating,100,248490000,Bloating symptom,bloating,1.0
LIPITOR.194.ann,stomach pain,271681002,Stomach ache,stomach pain,100,271681002,Stomach ache,stomach pain,1.0
LIPITOR.194.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.194.ann,constipated,14760008,Constipation,constipated,100,14760008,Constipation,constipated,1.0
LIPITOR.194.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.194.ann,body aches,82991003,Generalised aches and pains,body aches,100,82991003,Generalised aches and pains,body aches,1.0
LIPITOR.194.ann,aches and stiffness knees,249913002,Knee stiff,aches and stiffness knees,100,249913002,Knee stiff,aches and stiffness knees,1.0
LIPITOR.194.ann,aches and stiffness hips,249914008,Hip stiff,aches and stiffness hips,100,249914008,Hip stiff,aches and stiffness hips,1.0
LIPITOR.194.ann,couldn't walk,228158008,Walking disability,couldn't walk,100,228158008,Walking disability,couldn't walk,1.0
LIPITOR.194.ann,constipated,14760008,Constipation,constipated,100,14760008,Constipation,constipated,1.0
LIPITOR.194.ann,stiffness,271587009,Stiffness,stiffness,100,271587009,Stiffness,stiffness,1.0
LIPITOR.180.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.180.ann,restlessness in my legs,32914008,Restless legs,restlessness in my legs,100,32914008,Restless legs,restlessness in my legs,1.0
LIPITOR.180.ann,Constant sleepiness,77692006,Hypersomnia,Constant sleepiness,100,77692006,Hypersomnia,Constant sleepiness,1.0
LIPITOR.180.ann,hot/cold fever-like sensations in the skin,103002009,Sensation of hot and cold,hot/cold fever-like sensations in the skin,100,103002009,Sensation of hot and cold,hot/cold fever-like sensations in the skin,1.0
LIPITOR.180.ann,fever,386661006,Fever,fever,100,386661006,Fever,fever,1.0
LIPITOR.369.ann,hurt exploding arm and neck,22253000,Pain,pain,19,22253000,Pain,pain,0.434
LIPITOR.369.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.369.ann,socked in the arm,22253000,Pain,pain,19,22253000,Pain,pain,0.3162
ARTHROTEC.27.ann,severe mentrual cramps,431416001,Menstrual cramp,severe mentrual cramps,100,431416001,Menstrual cramp,severe mentrual cramps,1.0
ARTHROTEC.27.ann,so much pain,76948002,Severe pain,so much pain,100,76948002,Severe pain,so much pain,1.0
ARTHROTEC.33.ann,tired,224960004,Tired,tired,100,224960004,Tired,tired,1.0
LIPITOR.355.ann,Severe pain in right heel,76948002,Severe pain,Severe pain in right heel,100,76948002,Severe pain,Severe pain in right heel,1.0
LIPITOR.355.ann,Muscle cramping in leg,449917004,Cramp in lower limb,Muscle cramping in leg,100,449917004,Cramp in lower limb,Muscle cramping in leg,1.0
LIPITOR.355.ann,inablity to walk,282145008,Unable to walk,inablity to walk,100,282145008,Unable to walk,inablity to walk,1.0
LIPITOR.355.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.355.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.433.ann,liver readings went up,67251005,Increased liver function,liver readings went up,100,67251005,Increased liver function,liver readings went up,1.0
LIPITOR.433.ann,constipated,14760008,Constipation,constipated,100,14760008,Constipation,constipated,1.0
LIPITOR.433.ann,bloated,248490000,Bloating symptom,bloated,100,248490000,Bloating symptom,bloated,1.0
LIPITOR.433.ann,loss of appetite,79890006,Loss of appetite,loss of appetite,100,79890006,Loss of appetite,loss of appetite,1.0
LIPITOR.433.ann,Bloated,248490000,Bloating symptom,bloated,100,248490000,Bloating symptom,bloated,1.0
LIPITOR.433.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.427.ann,EXTREMELY FATIGUED,13791008,Asthenia,EXTREMELY FATIGUED,100,13791008,Asthenia,EXTREMELY FATIGUED,1.0
LIPITOR.427.ann,HEADACHES,25064002,Headache,HEADACHES,100,25064002,Headache,HEADACHES,1.0
LIPITOR.427.ann,KNEE PAIN,30989003,Knee pain,KNEE PAIN,100,30989003,Knee pain,KNEE PAIN,1.0
LIPITOR.427.ann,SEVERE KNEE PAIN,76948002,Severe pain,SEVERE KNEE PAIN,100,76948002,Severe pain,SEVERE KNEE PAIN,1.0
LIPITOR.427.ann,FATIGUED,84229001,Fatigue,FATIGUED,100,84229001,Fatigue,FATIGUED,1.0
LIPITOR.427.ann,KNEE PAIN,30989003,Knee pain,KNEE PAIN,100,30989003,Knee pain,KNEE PAIN,1.0
LIPITOR.427.ann,HEADACHES,25064002,Headache,HEADACHES,100,25064002,Headache,HEADACHES,1.0
LIPITOR.341.ann,gas,162076009,Excessive upper gastrointestinal gas,gas,100,162076009,Excessive upper gastrointestinal gas,gas,1.0
LIPITOR.341.ann,darkness in urine,39575007,Urine looks dark,darkness in urine,100,39575007,Urine looks dark,darkness in urine,1.0
LIPITOR.396.ann,constipation,14760008,Constipation,constipation,100,14760008,Constipation,constipation,1.0
LIPITOR.396.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
VOLTAREN.12.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.209.ann,muscle pains,68962001,Myalgia,muscle pains,100,68962001,Myalgia,muscle pains,1.0
LIPITOR.209.ann,tiredness,267031002,Tiredness symptom,tiredness,100,267031002,Tiredness symptom,tiredness,1.0
LIPITOR.221.ann,muscle cramps,55300003,Muscle cramp,muscle cramps,100,55300003,Muscle cramp,muscle cramps,1.0
LIPITOR.221.ann,spasms,45352006,Spasm,spasms,100,45352006,Spasm,spasms,1.0
LIPITOR.221.ann,weakness in legs,309774006,Weakness of limb,weakness in legs,100,309774006,Weakness of limb,weakness in legs,1.0
LIPITOR.221.ann,atrophy,88092000,Muscle atrophy,atrophy,100,88092000,Muscle atrophy,atrophy,1.0
LIPITOR.221.ann,Foggy mental state,419723007,Mentally dull,Foggy mental state,100,419723007,Mentally dull,Foggy mental state,1.0
LIPITOR.221.ann,falling over,161898004,Falls,falling over,100,161898004,Falls,falling over,1.0
LIPITOR.221.ann,nightmares,419145002,Nightmares,nightmares,100,419145002,Nightmares,nightmares,1.0
LIPITOR.221.ann,dry mouth,87715008,Aptyalism,dry mouth,100,87715008,Aptyalism,dry mouth,1.0
LIPITOR.221.ann,clumsiness,7006003,Clumsiness,clumsiness,100,7006003,Clumsiness,clumsiness,1.0
LIPITOR.221.ann,ALS,86044005,Amyotrophic lateral sclerosis,ALS,100,86044005,Amyotrophic lateral sclerosis,ALS,1.0
LIPITOR.221.ann,permanent nerve damage,39400004,Hepatic trauma,permanent nerve damage,100,39400004,Hepatic trauma,permanent nerve damage,1.0
LIPITOR.553.ann,liver enzymes elevated,166643006,Liver enzymes abnormal,liver enzymes elevated,100,166643006,Liver enzymes abnormal,liver enzymes elevated,1.0
LIPITOR.553.ann,muscle pain in the arms,288227007,Myalgia/myositis - upper arm,muscle pain in the arms,100,288227007,Myalgia/myositis - upper arm,muscle pain in the arms,1.0
LIPITOR.553.ann,muscle pain in the legs,288231001,Myalgia/myositis - lower leg,muscle pain in the legs,100,288231001,Myalgia/myositis - lower leg,muscle pain in the legs,1.0
LIPITOR.553.ann,muscle pain in the shoulder,288226003,Myalgia/myositis - shoulder,muscle pain in the shoulder,100,288226003,Myalgia/myositis - shoulder,muscle pain in the shoulder,1.0
LIPITOR.553.ann,rash,271807003,Rash,rash,100,271807003,Rash,rash,1.0
LIPITOR.553.ann,eye hemorrhages,93478000,Intraocular haemorrhage,eye hemorrhages,100,93478000,Intraocular haemorrhage,eye hemorrhages,1.0
LIPITOR.235.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.235.ann,movement restriction,70733008,Limitation of joint movement,movement restriction,100,70733008,Limitation of joint movement,movement restriction,1.0
LIPITOR.235.ann,tremor,26079004,Tremor,tremor,100,26079004,Tremor,tremor,1.0
LIPITOR.235.ann,memory deficits,386807006,Memory impairment,memory deficits,100,386807006,Memory impairment,memory deficits,1.0
LIPITOR.235.ann,worsening cataract,70733008,Limitation of joint movement,movement restriction,42,386807006,Memory impairment,memory deficits,0.2846
LIPITOR.235.ann,gum infections,66383009,Gingivitis,gum infections,100,66383009,Gingivitis,gum infections,1.0
LIPITOR.584.ann,feeling like my mind is fading away,419723007,Mentally dull,feeling like my mind is fading away,100,419723007,Mentally dull,feeling like my mind is fading away,1.0
LIPITOR.584.ann,mentally weaker,419723007,Mentally dull,mentally weaker,100,419723007,Mentally dull,mentally weaker,1.0
LIPITOR.590.ann,"sore, tingly tongue(Glossitis)",45534005,Glossitis,"sore, tingly tongue(Glossitis)",100,45534005,Glossitis,"sore, tingly tongue(Glossitis)",1.0
LIPITOR.590.ann,dizzy spells,404640003,Dizziness,dizzy spells,100,404640003,Dizziness,dizzy spells,1.0
LIPITOR.590.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.590.ann,trouble sleeping,301345002,Difficulty sleeping,trouble sleeping,100,301345002,Difficulty sleeping,trouble sleeping,1.0
LIPITOR.590.ann,glossitis,162076009,Excessive upper gastrointestinal gas,glossitis,100,162076009,Excessive upper gastrointestinal gas,glossitis,1.0
LIPITOR.590.ann,glossitis,162076009,Excessive upper gastrointestinal gas,glossitis,100,162076009,Excessive upper gastrointestinal gas,glossitis,1.0
LIPITOR.590.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.590.ann,dizziness,404640003,Dizziness,dizziness,100,404640003,Dizziness,dizziness,1.0
LIPITOR.779.ann,extreme muscle pain,76948002,Severe pain,extreme muscle pain,100,76948002,Severe pain,extreme muscle pain,1.0
LIPITOR.779.ann,weakness,13791008,Asthenia,weakness,100,13791008,Asthenia,weakness,1.0
LIPITOR.779.ann,felt like I was walking though sludge,373931001,Sensation of heaviness in limbs,felt like I was walking though sludge,100,373931001,Sensation of heaviness in limbs,felt like I was walking though sludge,1.0
LIPITOR.779.ann,only wanted to sleep,77692006,Hypersomnia,only wanted to sleep,100,77692006,Hypersomnia,only wanted to sleep,1.0
LIPITOR.779.ann,have no energy,248274002,Lack of energy,have no energy,100,248274002,Lack of energy,have no energy,1.0
LIPITOR.779.ann,trouble with my liver,235856003,Liver disease,trouble with my liver,100,235856003,Liver disease,trouble with my liver,1.0
LIPITOR.779.ann,"edema-swelling of the hands, feet, legs",424372002,Oedema of extremity,"edema-swelling of the hands, feet, legs",100,424372002,Oedema of extremity,"edema-swelling of the hands, feet, legs",1.0
LIPITOR.779.ann,swelling,65124004,Swelling,swelling,100,65124004,Swelling,swelling,1.0
LIPITOR.779.ann,muscle ache,68962001,Myalgia,muscle ache,100,68962001,Myalgia,muscle ache,1.0
LIPITOR.745.ann,muscle problems,129565002,Myopathy,muscle problems,100,129565002,Myopathy,muscle problems,1.0
LIPITOR.745.ann,joint problems,399269003,Arthropathy,joint problems,100,399269003,Arthropathy,joint problems,1.0
LIPITOR.75.ann,pains in my back,161891005,Backache,pains in my back,100,161891005,Backache,pains in my back,1.0
LIPITOR.75.ann,ankles and the soles of my feet feels like I was walking on hot coals,36031001,Burning feet,ankles and the soles of my feet feels like I was walking on hot coals,100,36031001,Burning feet,ankles and the soles of my feet feels like I was walking on hot coals,1.0
LIPITOR.75.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.75.ann,effect on your memory,386807006,Memory impairment,effect on your memory,100,386807006,Memory impairment,effect on your memory,1.0
LIPITOR.75.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.61.ann,stiff joints,84445001,Joint stiffness,stiff joints,100,84445001,Joint stiffness,stiff joints,1.0
LIPITOR.61.ann,achy joints,57676002,Arthralgia,achy joints,100,57676002,Arthralgia,achy joints,1.0
LIPITOR.61.ann,stiff,271587009,Stiffness,stiff,100,271587009,Stiffness,stiff,1.0
LIPITOR.61.ann,wincing,57676002,Arthralgia,achy joints,33,271587009,Stiffness,stiff,0.2746
LIPITOR.989.ann,Severe leg pain,76948002,Severe pain,Severe leg pain,100,76948002,Severe pain,Severe leg pain,1.0
LIPITOR.989.ann,weakness,13791008,Asthenia,weakness,100,13791008,Asthenia,weakness,1.0
LIPITOR.989.ann,muscle cramps in legs,449917004,Cramp in lower limb,muscle cramps in legs,100,449917004,Cramp in lower limb,muscle cramps in legs,1.0
LIPITOR.989.ann,muscle cramps in feet,102551008,Cramp in foot,muscle cramps in feet,100,102551008,Cramp in foot,muscle cramps in feet,1.0
LIPITOR.989.ann,muscle cramps in arms,424647005,Cramp in limb,muscle cramps in arms,100,424647005,Cramp in limb,muscle cramps in arms,1.0
LIPITOR.989.ann,muscle cramps in ribs,203095000,Spasm of back muscles,muscle cramps in ribs,100,203095000,Spasm of back muscles,muscle cramps in ribs,1.0
LIPITOR.989.ann,muscle cramps in face,32402008,Facial spasm,muscle cramps in face,100,32402008,Facial spasm,muscle cramps in face,1.0
LIPITOR.989.ann,muscle problems,129565002,Myopathy,muscle problems,100,129565002,Myopathy,muscle problems,1.0
LIPITOR.989.ann,severe pain muscles,76948002,Severe pain,severe pain muscles,100,76948002,Severe pain,severe pain muscles,1.0
LIPITOR.989.ann,weakness in muscles,26544005,Muscle weakness,weakness in muscles,100,26544005,Muscle weakness,weakness in muscles,1.0
LIPITOR.989.ann,severe pain legs,76948002,Severe pain,severe pain legs,100,76948002,Severe pain,severe pain legs,1.0
LIPITOR.989.ann,weakness in legs,309774006,Weakness of limb,weakness in legs,100,309774006,Weakness of limb,weakness in legs,1.0
LIPITOR.989.ann,can barely make it up one flight of stairs,282195009,Difficulty walking up stairs,can barely make it up one flight of stairs,100,282195009,Difficulty walking up stairs,can barely make it up one flight of stairs,1.0
LIPITOR.751.ann,weakness,13791008,Asthenia,weakness,100,13791008,Asthenia,weakness,1.0
LIPITOR.751.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.751.ann,knee pain,30989003,Knee pain,knee pain,100,30989003,Knee pain,knee pain,1.0
LIPITOR.751.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.962.ann,Memory Loss,48167000,Amnesia,Memory Loss,100,48167000,Amnesia,Memory Loss,1.0
LIPITOR.976.ann,muscle pain in back,161891005,Backache,muscle pain in back,100,161891005,Backache,muscle pain in back,1.0
LIPITOR.976.ann,insomnia,193462001,Insomnia,insomnia,100,193462001,Insomnia,insomnia,1.0
LIPITOR.976.ann,muscles on the sides of my back were constantly painful,95421005,Intercostal myalgia,muscles on the sides of my back were constantly painful,100,95421005,Intercostal myalgia,muscles on the sides of my back were constantly painful,1.0
LIPITOR.976.ann,could not sleep,248255005,Cannot sleep at all,could not sleep,100,248255005,Cannot sleep at all,could not sleep,1.0
LIPITOR.786.ann,spasms in upper thighs,45352006,Spasm,spasms in upper thighs,100,45352006,Spasm,spasms in upper thighs,1.0
LIPITOR.786.ann,right knee is so painful,30989003,Knee pain,right knee is so painful,100,30989003,Knee pain,right knee is so painful,1.0
LIPITOR.786.ann,hurts to get out of a chair,425423002,Pain provoked by movement,hurts to get out of a chair,100,425423002,Pain provoked by movement,hurts to get out of a chair,1.0
LIPITOR.786.ann,hurts to go up stairs,425423002,Pain provoked by movement,hurts to go up stairs,100,425423002,Pain provoked by movement,hurts to go up stairs,1.0
LIPITOR.786.ann,hurts to get up in the morning,425423002,Pain provoked by movement,hurts to get up in the morning,100,425423002,Pain provoked by movement,hurts to get up in the morning,1.0
LIPITOR.786.ann,right foot hurts,47933007,Foot pain,right foot hurts,100,47933007,Foot pain,right foot hurts,1.0
LIPITOR.786.ann,bottom of my foot is extremely tender,47933007,Foot pain,bottom of my foot is extremely tender,100,47933007,Foot pain,bottom of my foot is extremely tender,1.0
LIPITOR.786.ann,extremely tender calves,76948002,Severe pain,extremely tender calves,100,76948002,Severe pain,extremely tender calves,1.0
LIPITOR.792.ann,Headaches,25064002,Headache,Headaches,100,25064002,Headache,Headaches,1.0
LIPITOR.792.ann,body aches,82991003,Generalised aches and pains,body aches,100,82991003,Generalised aches and pains,body aches,1.0
LIPITOR.792.ann,joint stiffness,84445001,Joint stiffness,joint stiffness,100,84445001,Joint stiffness,joint stiffness,1.0
LIPITOR.792.ann,bloating,248490000,Bloating symptom,bloating,100,248490000,Bloating symptom,bloating,1.0
LIPITOR.792.ann,excessive gas,162076009,Excessive upper gastrointestinal gas,excessive gas,100,162076009,Excessive upper gastrointestinal gas,excessive gas,1.0
LIPITOR.792.ann,cramping,55300003,Muscle cramp,cramping,100,55300003,Muscle cramp,cramping,1.0
LIPITOR.792.ann,irritability,55929007,Feeling irritable,irritability,100,55929007,Feeling irritable,irritability,1.0
LIPITOR.972.ann,brain cancer (glial cell related cancer),428061005,Malignant neoplasm of brain,brain cancer (glial cell related cancer),100,428061005,Malignant neoplasm of brain,brain cancer (glial cell related cancer),1.0
LIPITOR.972.ann,cancer,363346000,Malignant neoplastic disease,cancer,100,363346000,Malignant neoplastic disease,cancer,1.0
LIPITOR.972.ann,cancer,363346000,Malignant neoplastic disease,cancer,100,363346000,Malignant neoplastic disease,cancer,1.0
LIPITOR.972.ann,brain cancer,428061005,Malignant neoplasm of brain,brain cancer,100,428061005,Malignant neoplasm of brain,brain cancer,1.0
LIPITOR.972.ann,neurological damage,128239009,Injury of nervous system,neurological damage,100,128239009,Injury of nervous system,neurological damage,1.0
LIPITOR.972.ann,brain cancer,428061005,Malignant neoplasm of brain,brain cancer,100,428061005,Malignant neoplasm of brain,brain cancer,1.0
LIPITOR.972.ann,bedridden,160685001,Bed-ridden,bedridden,100,160685001,Bed-ridden,bedridden,1.0
LIPITOR.972.ann,unable to feed himself,289001005,Unable to feed self,unable to feed himself,100,289001005,Unable to feed self,unable to feed himself,1.0
LIPITOR.972.ann,unable to speak,286369003,Unable to speak,unable to speak,100,286369003,Unable to speak,unable to speak,1.0
LIPITOR.966.ann,leg pains,10601006,Pain in lower limb,leg pains,100,10601006,Pain in lower limb,leg pains,1.0
LIPITOR.966.ann,balance off,387603000,Impairment of balance,balance off,100,387603000,Impairment of balance,balance off,1.0
LIPITOR.966.ann,back pain Lower,279039007,Low back pain,back pain Lower,100,279039007,Low back pain,back pain Lower,1.0
LIPITOR.966.ann,back pain upper,279038004,Thoracic back pain,back pain upper,100,279038004,Thoracic back pain,back pain upper,1.0
